Date,Open,High,Low,Close,Adj Close,Volume
2001-09-04,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-05,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-06,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-07,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-10,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-11,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-12,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-13,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-14,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-17,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-18,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-19,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-20,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-21,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-24,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-25,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-26,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-27,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-09-28,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-01,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-02,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-03,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-04,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-05,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-08,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-09,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-10,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-11,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-12,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
2001-10-15,4150.000000,4150.000000,4150.000000,4150.000000,3972.902588,0
