Date,Open,High,Low,Close,Adj Close,Volume
2000-04-10,3.600000,3.610000,3.495000,3.500000,2.367572,384000
2000-04-11,3.375000,3.450000,3.255000,3.255000,2.201843,1060000
2000-04-12,3.250000,3.250000,3.125000,3.125000,2.113904,1004000
2000-04-13,3.100000,3.115000,2.950000,3.050000,2.063170,2628000
2000-04-14,2.900000,2.900000,2.775000,2.875000,1.944792,4220000
2000-04-17,2.875000,2.930000,2.750000,2.925000,1.978614,552000
2000-04-18,3.000000,3.320000,3.000000,3.305000,2.235665,2612000
2000-04-19,3.275000,3.300000,3.180000,3.180000,2.151109,1436000
2000-04-20,null,null,null,null,null,null
2000-04-21,null,null,null,null,null,null
2000-04-24,3.200000,3.375000,3.200000,3.375000,2.283016,1804000
2000-04-25,3.450000,3.540000,3.450000,3.495000,2.364190,2188000
2000-04-26,3.485000,3.500000,3.315000,3.325000,2.249193,1240000
2000-04-27,3.225000,3.325000,3.225000,3.275000,2.215371,868000
2000-04-28,3.325000,3.325000,3.200000,3.200000,2.164637,812000
2000-05-01,null,null,null,null,null,null
2000-05-02,3.230000,3.230000,3.050000,3.125000,2.113904,1276000
2000-05-03,2.975000,2.975000,2.935000,2.970000,2.009054,984000
2000-05-04,3.130000,3.425000,3.130000,3.425000,2.316838,14452000
2000-05-05,null,null,null,null,null,null
2000-05-08,null,null,null,null,null,null
2000-05-09,3.525000,3.525000,3.450000,3.500000,2.367572,5180000
2000-05-10,3.500000,3.700000,3.400000,3.700000,2.502863,3604000
2000-05-11,3.620000,3.665000,3.620000,3.665000,2.479186,2592000
2000-05-12,3.700000,3.700000,3.500000,3.575000,2.418306,1636000
2000-05-15,3.595000,3.605000,3.570000,3.570000,2.414923,1328000
2000-05-16,3.580000,3.630000,3.495000,3.500000,2.367572,1412000
2000-05-17,3.475000,3.475000,3.375000,3.375000,2.283016,912000
2000-05-18,3.375000,3.375000,3.275000,3.275000,2.215371,64000
2000-05-19,3.330000,3.330000,3.095000,3.100000,2.096992,488000
2000-05-22,3.100000,3.100000,2.975000,3.000000,2.029347,916000
2000-05-23,3.000000,3.060000,2.950000,2.950000,1.995525,2692000
2000-05-24,2.950000,3.125000,2.865000,3.125000,2.113904,1868000
2000-05-25,3.150000,3.155000,2.975000,2.975000,2.012436,756000
2000-05-26,2.925000,3.000000,2.920000,3.000000,2.029347,220000
2000-05-29,3.000000,3.025000,3.000000,3.000000,2.029347,32000
2000-05-30,3.025000,3.250000,3.000000,3.245000,2.195077,1260000
2000-05-31,3.245000,3.315000,3.225000,3.225000,2.181549,2520000
2000-06-01,3.250000,3.275000,3.245000,3.275000,2.215371,420000
2000-06-02,3.325000,3.500000,3.325000,3.500000,2.367572,4692000
2000-06-05,3.495000,3.500000,3.375000,3.375000,2.283016,680000
2000-06-06,null,null,null,null,null,null
2000-06-07,3.050000,3.275000,3.050000,3.145000,2.127433,3152000
2000-06-08,3.165000,3.330000,3.165000,3.330000,2.252575,2308000
2000-06-09,3.375000,3.445000,3.375000,3.400000,2.299926,3456000
2000-06-12,3.400000,3.430000,3.375000,3.425000,2.316838,1196000
2000-06-13,3.475000,3.550000,3.425000,3.525000,2.384484,4124000
2000-06-14,3.550000,3.580000,3.525000,3.565000,2.411541,3224000
2000-06-15,3.540000,3.540000,3.475000,3.475000,2.350661,5928000
2000-06-16,3.480000,3.480000,3.400000,3.435000,2.323603,1352000
2000-06-19,3.375000,3.415000,3.300000,3.375000,2.283016,1756000
2000-06-20,3.380000,3.400000,3.380000,3.400000,2.299926,1804000
2000-06-21,3.400000,3.465000,3.400000,3.430000,2.320220,812000
2000-06-22,3.430000,3.430000,3.325000,3.325000,2.249193,1164000
2000-06-23,3.330000,3.400000,3.330000,3.330000,2.252575,28000
2000-06-26,3.350000,3.400000,3.340000,3.340000,2.259340,692000
2000-06-27,3.350000,3.430000,3.350000,3.425000,2.316838,1172000
2000-06-28,3.425000,3.425000,3.325000,3.400000,2.299926,724000
2000-06-29,3.375000,3.425000,3.300000,3.425000,2.316838,1144000
2000-06-30,3.425000,3.480000,3.400000,3.400000,2.299926,3272000
2000-07-03,3.555000,3.575000,3.495000,3.565000,2.411541,2640000
2000-07-04,3.570000,3.750000,3.570000,3.675000,2.485951,1852000
2000-07-05,3.675000,3.675000,3.550000,3.550000,2.401395,3960000
2000-07-06,3.560000,3.560000,3.450000,3.500000,2.367572,2384000
2000-07-07,3.550000,3.605000,3.525000,3.600000,2.435217,504000
2000-07-10,3.600000,3.645000,3.560000,3.560000,2.408159,244000
2000-07-11,3.550000,3.550000,3.425000,3.470000,2.347279,1300000
2000-07-12,3.500000,3.500000,3.465000,3.500000,2.367572,544000
2000-07-13,3.490000,3.495000,3.470000,3.495000,2.364190,812000
2000-07-14,3.495000,3.495000,3.400000,3.460000,2.340514,1960000
2000-07-17,3.425000,3.425000,3.350000,3.350000,2.266105,1328000
2000-07-18,3.325000,3.370000,3.225000,3.250000,2.198460,4484000
2000-07-19,3.175000,3.200000,3.025000,3.200000,2.164637,4516000
2000-07-20,3.250000,3.275000,3.200000,3.200000,2.164637,2740000
2000-07-21,3.215000,3.275000,3.185000,3.275000,2.215371,1204000
2000-07-24,3.235000,3.235000,3.125000,3.155000,2.134197,1000000
2000-07-25,3.155000,3.175000,3.100000,3.100000,2.096992,3280000
2000-07-26,3.140000,3.140000,3.075000,3.075000,2.080081,1624000
2000-07-27,3.075000,3.250000,3.075000,3.175000,2.147726,1444000
2000-07-28,3.125000,3.130000,3.100000,3.100000,2.096992,3812000
2000-07-31,3.175000,3.300000,3.175000,3.300000,2.232282,1104000
2000-08-01,3.255000,3.325000,3.255000,3.320000,2.245812,592000
2000-08-02,3.325000,3.325000,3.225000,3.285000,2.222135,1368000
2000-08-03,3.225000,3.250000,3.200000,3.250000,2.198460,2316000
2000-08-04,3.250000,3.325000,3.250000,3.325000,2.249193,332000
2000-08-07,3.250000,3.375000,3.250000,3.375000,2.283016,2188000
2000-08-08,null,null,null,null,null,null
2000-08-09,3.305000,3.305000,3.290000,3.305000,2.235665,400000
2000-08-10,3.340000,3.345000,3.245000,3.245000,2.195077,272000
2000-08-11,3.250000,3.275000,3.245000,3.245000,2.195077,1088000
2000-08-14,3.245000,3.245000,3.150000,3.225000,2.181549,216000
2000-08-15,3.225000,3.225000,3.175000,3.190000,2.157873,908000
2000-08-16,3.165000,3.200000,3.150000,3.185000,2.154490,1088000
2000-08-17,3.190000,3.325000,3.190000,3.325000,2.249193,952000
2000-08-18,3.315000,3.315000,3.075000,3.085000,2.086846,2552000
2000-08-21,3.065000,3.065000,2.825000,2.825000,1.910969,6640000
2000-08-22,2.840000,2.985000,2.745000,2.985000,2.019201,6544000
2000-08-23,2.930000,3.100000,2.930000,3.100000,2.096992,1356000
2000-08-24,3.000000,3.125000,3.000000,3.095000,2.093610,908000
2000-08-25,3.090000,3.090000,2.925000,2.925000,1.978614,1584000
2000-08-28,2.890000,2.915000,2.860000,2.890000,1.954938,1644000
2000-08-29,2.875000,2.950000,2.855000,2.860000,1.934644,3384000
2000-08-30,2.850000,3.000000,2.800000,2.990000,2.022584,14232000
2000-08-31,3.035000,3.075000,2.950000,3.050000,2.063170,7364000
2000-09-01,3.015000,3.070000,2.985000,3.025000,2.046259,2972000
2000-09-04,3.045000,3.100000,3.025000,3.095000,2.093610,852000
2000-09-05,3.070000,3.175000,3.015000,3.175000,2.147726,5384000
2000-09-06,3.125000,3.225000,3.085000,3.175000,2.147726,5580000
2000-09-07,3.225000,3.225000,3.100000,3.150000,2.130816,2328000
2000-09-08,3.150000,3.150000,3.090000,3.150000,2.130816,1596000
2000-09-11,3.125000,3.125000,3.045000,3.100000,2.096992,1660000
2000-09-12,3.050000,3.080000,3.000000,3.000000,2.029347,600000
2000-09-13,3.000000,3.050000,2.975000,3.050000,2.063170,4340000
2000-09-14,3.050000,3.055000,3.005000,3.050000,2.063170,16336000
2000-09-15,3.050000,3.150000,3.050000,3.150000,2.130816,1136000
2000-09-18,3.055000,3.055000,3.000000,3.000000,2.029347,704000
2000-09-19,3.000000,3.050000,2.975000,3.050000,2.063170,584000
2000-09-20,3.050000,3.115000,3.035000,3.100000,2.096992,928000
2000-09-21,3.075000,3.075000,3.020000,3.020000,2.042876,644000
2000-09-22,2.975000,3.065000,2.945000,2.975000,2.012436,3052000
2000-09-25,3.050000,3.065000,3.045000,3.050000,2.063170,2348000
2000-09-26,3.055000,3.055000,3.025000,3.045000,2.059787,956000
2000-09-27,3.000000,3.000000,2.975000,3.000000,2.029347,2404000
2000-09-28,3.000000,3.100000,3.000000,3.100000,2.096992,1492000
2000-09-29,3.050000,3.080000,3.040000,3.080000,2.083463,1628000
2000-10-02,3.075000,3.120000,3.065000,3.120000,2.110522,6224000
2000-10-03,3.135000,3.135000,3.100000,3.115000,2.107139,5200000
2000-10-04,3.120000,3.120000,3.095000,3.100000,2.096992,1004000
2000-10-05,null,null,null,null,null,null
2000-10-06,3.090000,3.125000,3.050000,3.050000,2.063170,5212000
2000-10-09,3.025000,3.075000,3.025000,3.075000,2.080081,780000
2000-10-10,3.050000,3.075000,3.050000,3.075000,2.080081,2372000
2000-10-11,3.050000,3.050000,2.975000,2.975000,2.012436,1280000
2000-10-12,2.950000,3.025000,2.925000,3.000000,2.029347,1144000
2000-10-13,3.025000,3.075000,3.025000,3.065000,2.073317,1292000
2000-10-16,3.050000,3.065000,3.050000,3.050000,2.063170,532000
2000-10-17,3.050000,3.050000,2.900000,3.045000,2.059787,3560000
2000-10-18,3.045000,3.175000,3.000000,3.170000,2.144344,7944000
2000-10-19,3.225000,3.335000,3.225000,3.335000,2.255958,8376000
2000-10-20,3.325000,3.625000,3.325000,3.625000,2.452128,4964000
2000-10-23,3.625000,3.625000,3.440000,3.500000,2.367572,4828000
2000-10-24,null,null,null,null,null,null
2000-10-25,3.495000,3.625000,3.475000,3.550000,2.401395,6156000
2000-10-26,3.700000,3.745000,3.625000,3.745000,2.533302,2924000
2000-10-27,3.745000,3.750000,3.580000,3.655000,2.472422,2928000
2000-10-30,3.650000,3.650000,3.525000,3.550000,2.401395,60000
2000-10-31,3.600000,3.600000,3.550000,3.570000,2.414923,5304000
2000-11-01,3.570000,3.600000,3.495000,3.600000,2.435217,3416000
2000-11-02,null,null,null,null,null,null
2000-11-03,3.600000,3.645000,3.550000,3.645000,2.465658,3216000
2000-11-06,3.675000,3.725000,3.675000,3.700000,2.502863,1580000
2000-11-07,3.720000,3.720000,3.675000,3.700000,2.502863,864000
2000-11-08,3.705000,3.745000,3.675000,3.675000,2.485951,9000000
2000-11-09,3.625000,3.645000,3.560000,3.645000,2.465658,200000
2000-11-10,3.625000,3.640000,3.550000,3.625000,2.452128,1372000
2000-11-13,3.600000,3.600000,3.505000,3.505000,2.370955,160000
2000-11-14,null,null,null,null,null,null
2000-11-15,3.525000,3.525000,3.475000,3.500000,2.367572,3492000
2000-11-16,3.500000,3.500000,3.315000,3.325000,2.249193,10400000
2000-11-17,3.325000,3.500000,3.325000,3.500000,2.367572,4520000
2000-11-20,null,null,null,null,null,null
2000-11-21,3.375000,3.475000,3.375000,3.375000,2.283016,3920000
2000-11-22,3.375000,3.375000,3.235000,3.250000,2.198460,1080000
2000-11-23,3.250000,3.250000,3.250000,3.250000,2.198460,184000
2000-11-24,3.255000,3.325000,3.255000,3.300000,2.232282,572000
2000-11-27,3.325000,3.325000,3.130000,3.205000,2.168020,2644000
2000-11-28,3.195000,3.275000,3.175000,3.230000,2.184931,2520000
2000-11-29,3.225000,3.275000,3.150000,3.150000,2.130816,388000
2000-11-30,3.150000,3.150000,3.050000,3.060000,2.069934,532000
2000-12-01,null,null,null,null,null,null
2000-12-04,3.085000,3.225000,3.085000,3.225000,2.181549,1944000
2000-12-05,3.225000,3.245000,3.200000,3.225000,2.181549,2892000
2000-12-06,3.245000,3.315000,3.225000,3.300000,2.232282,1968000
2000-12-07,3.300000,3.300000,3.125000,3.130000,2.117286,8024000
2000-12-08,3.125000,3.160000,3.100000,3.100000,2.096992,1260000
2000-12-11,3.100000,3.200000,3.025000,3.175000,2.147726,784000
2000-12-12,null,null,null,null,null,null
2000-12-13,3.150000,3.150000,3.115000,3.125000,2.113904,3140000
2000-12-14,3.135000,3.150000,3.120000,3.125000,2.113904,1588000
2000-12-15,3.100000,3.100000,3.000000,3.000000,2.029347,1104000
2000-12-18,3.105000,3.105000,2.925000,3.000000,2.029347,1552000
2000-12-19,3.005000,3.050000,3.005000,3.050000,2.063170,980000
2000-12-20,3.000000,3.000000,2.950000,2.975000,2.012436,1208000
2000-12-21,2.975000,3.025000,2.975000,2.975000,2.012436,1372000
2000-12-22,2.975000,3.085000,2.960000,3.080000,2.083463,632000
2000-12-25,3.080000,3.080000,3.080000,3.080000,2.083463,0
2000-12-26,3.075000,3.075000,3.075000,3.075000,2.080081,16000
2000-12-27,3.075000,3.130000,3.075000,3.125000,2.113904,400000
2000-12-28,3.175000,3.250000,3.175000,3.225000,2.181549,1004000
2000-12-29,3.225000,3.250000,3.225000,3.250000,2.198460,844000
2001-01-01,null,null,null,null,null,null
2001-01-02,3.235000,3.250000,3.200000,3.210000,2.171402,1509496
2001-01-03,3.210000,3.295000,3.125000,3.275000,2.215371,4648000
2001-01-04,3.275000,3.345000,3.275000,3.345000,2.262722,6294892
2001-01-05,3.330000,3.345000,3.300000,3.335000,2.255958,3828000
2001-01-08,3.325000,3.350000,3.325000,3.335000,2.255958,2398000
2001-01-09,3.350000,3.375000,3.325000,3.375000,2.283016,1548856
2001-01-10,3.360000,3.425000,3.360000,3.425000,2.316838,4124584
2001-01-11,3.420000,3.500000,3.420000,3.500000,2.367572,4130000
2001-01-12,3.500000,3.540000,3.500000,3.540000,2.394630,7213616
2001-01-15,3.500000,3.500000,3.475000,3.500000,2.367572,58120
2001-01-16,3.475000,3.475000,3.350000,3.370000,2.279634,2088800
2001-01-17,3.405000,3.465000,3.370000,3.465000,2.343896,700680
2001-01-18,3.450000,3.650000,3.450000,3.600000,2.435217,5213772
2001-01-19,3.600000,3.700000,3.600000,3.630000,2.455510,3880560
2001-01-22,3.625000,3.700000,3.620000,3.620000,2.448745,2244084
2001-01-23,3.647500,3.647500,3.610000,3.610000,2.441981,4350804
2001-01-24,3.605000,3.610000,3.487500,3.525000,2.384484,3880800
2001-01-25,3.500000,3.677500,3.500000,3.662500,2.477495,5903196
2001-01-26,3.675000,4.112500,3.675000,4.082500,2.761604,25235604
2001-01-29,4.075000,4.275000,4.075000,4.150000,2.807264,14151972
2001-01-30,4.100000,4.200000,4.100000,4.120000,2.786970,4087956
2001-01-31,4.100000,4.190000,4.050000,4.125000,2.790353,7657568
2001-02-01,4.100000,4.100000,4.025000,4.072500,2.754839,1109124
2001-02-02,4.000000,4.000000,3.925000,3.975000,2.688885,3661756
2001-02-05,3.975000,3.975000,3.975000,3.975000,2.688885,0
2001-02-06,3.900000,3.975000,3.855000,3.855000,2.607712,1977296
2001-02-07,3.857500,3.857500,3.700000,3.765000,2.546831,1947200
2001-02-08,3.750000,3.877500,3.750000,3.877500,2.622931,1808000
2001-02-09,3.850000,3.900000,3.850000,3.850000,2.604329,807200
2001-02-12,3.850000,4.002500,3.850000,4.002500,2.707488,1040580
2001-02-13,4.000000,4.090000,3.925000,3.997500,2.704105,7969248
2001-02-14,3.975000,4.000000,3.875000,4.000000,2.705797,1793600
2001-02-15,4.000000,4.085000,4.000000,4.062500,2.748075,807200
2001-02-16,4.050000,4.050000,3.925000,4.047500,2.737928,1527200
2001-02-19,4.007500,4.007500,4.007500,4.007500,2.710870,4124
2001-02-20,4.007500,4.007500,3.925000,3.950000,2.671974,758800
2001-02-21,3.900000,3.900000,3.775000,3.825000,2.587418,832800
2001-02-22,3.775000,3.925000,3.775000,3.925000,2.655063,242800
2001-02-23,3.925000,3.925000,3.747500,3.850000,2.604329,690800
2001-02-26,3.850000,3.850000,3.775000,3.775000,2.553596,674276
2001-02-27,3.837500,3.845000,3.835000,3.835000,2.594183,409692
2001-02-28,3.835000,3.835000,3.800000,3.835000,2.594183,312000
2001-03-01,3.835000,3.875000,3.800000,3.875000,2.621241,1742000
2001-03-02,3.872500,3.995000,3.850000,3.995000,2.702415,377520
2001-03-05,3.997500,4.125000,3.997500,4.000000,2.705797,1457600
2001-03-06,3.997500,4.125000,3.997500,4.055000,2.743001,1282796
2001-03-07,4.080000,4.125000,4.075000,4.120000,2.786970,757712
2001-03-08,4.120000,4.200000,4.117500,4.147500,2.805573,2015600
2001-03-09,4.125000,4.125000,4.000000,4.075000,2.756530,3527208
2001-03-12,4.050000,4.050000,3.750000,3.950000,2.671974,1401240
2001-03-13,3.877500,3.877500,3.802500,3.850000,2.604329,1505596
2001-03-14,3.877500,3.877500,3.802500,3.850000,2.604329,3654556
2001-03-15,3.752500,3.775000,3.740000,3.750000,2.536685,512000
2001-03-16,3.750000,3.872500,3.725000,3.872500,2.619550,1434592
2001-03-19,3.825000,3.825000,3.822500,3.822500,2.585727,629200
2001-03-20,3.835000,3.850000,3.737500,3.747500,2.534994,658200
2001-03-21,null,null,null,null,null,null
2001-03-22,3.725000,3.725000,3.575000,3.700000,2.502863,4279200
2001-03-23,3.692500,3.750000,3.675000,3.747500,2.534994,2469680
2001-03-26,3.750000,3.775000,3.725000,3.730000,2.523156,1905200
2001-03-27,3.750000,3.800000,3.700000,3.775000,2.553596,2283236
2001-03-28,3.750000,3.750000,3.665000,3.742500,2.531612,794800
2001-03-29,3.742500,3.742500,3.622500,3.625000,2.452128,1788800
2001-03-30,3.600000,3.742500,3.600000,3.742500,2.531612,2066200
2001-04-02,3.725000,3.725000,3.550000,3.550000,2.401395,762800
2001-04-03,3.550000,3.550000,3.180000,3.525000,2.384484,947636
2001-04-04,3.525000,3.525000,3.450000,3.452500,2.335441,4157364
2001-04-05,3.500000,3.550000,3.475000,3.550000,2.401395,7064000
2001-04-06,3.550000,3.550000,3.475000,3.500000,2.367572,752800
2001-04-09,3.497500,3.497500,3.475000,3.475000,2.350661,548000
2001-04-10,3.495000,3.572500,3.495000,3.567500,2.413233,4174800
2001-04-11,3.575000,3.587500,3.550000,3.572500,2.416614,3012800
2001-04-12,null,null,null,null,null,null
2001-04-13,null,null,null,null,null,null
2001-04-16,3.575000,3.650000,3.575000,3.632500,2.457203,2475396
2001-04-17,3.650000,3.775000,3.647500,3.750000,2.536685,5924800
2001-04-18,3.875000,3.975000,3.800000,3.920000,2.651680,10299164
2001-04-19,3.900000,3.900000,3.830000,3.832500,2.592491,1483368
2001-04-20,3.830000,3.830000,3.775000,3.800000,2.570507,1328600
2001-04-23,3.750000,3.750000,3.650000,3.725000,2.519773,5864592
2001-04-24,3.725000,3.825000,3.700000,3.747500,2.534994,1690800
2001-04-25,3.747500,3.850000,3.747500,3.787500,2.562051,1087200
2001-04-26,3.825000,3.867500,3.812500,3.867500,2.616167,909524
2001-04-27,3.925000,3.975000,3.800000,3.860000,2.611094,1940000
2001-04-30,3.860000,3.860000,3.687500,3.690000,2.496097,482796
2001-05-01,null,null,null,null,null,null
2001-05-02,3.690000,3.690000,3.690000,3.690000,2.496097,3526904
2001-05-03,3.720000,3.875000,3.712500,3.872500,2.619550,3368400
2001-05-04,3.872500,3.875000,3.775000,3.800000,2.570507,560292
2001-05-07,3.800000,3.800000,3.775000,3.780000,2.556978,248000
2001-05-08,3.780000,3.922500,3.780000,3.922500,2.653372,2492588
2001-05-09,3.922500,3.922500,3.922500,3.922500,2.653372,15493600
2001-05-10,3.975000,3.975000,3.825000,3.825000,2.587418,4892300
2001-05-11,3.825000,3.825000,3.752500,3.760000,2.543449,1062800
2001-05-14,3.760000,3.760000,3.675000,3.697500,2.501171,1430784
2001-05-15,3.697500,3.700000,3.675000,3.677500,2.487641,2541200
2001-05-16,3.677500,3.687500,3.650000,3.665000,2.479186,1009436
2001-05-17,3.785000,4.250000,3.785000,4.042500,2.734546,45491760
2001-05-18,4.042500,4.625000,4.042500,4.600000,3.111666,32762196
2001-05-21,4.650000,4.700000,4.550000,4.675000,3.162400,11038800
2001-05-22,4.775000,5.025000,4.775000,4.975000,3.365334,43359648
2001-05-23,4.950000,5.125000,4.800000,4.975000,3.365334,8585188
2001-05-24,4.980000,5.000000,4.725000,4.747500,3.211442,14456696
2001-05-25,4.675000,4.825000,4.600000,4.807500,3.252029,6297208
2001-05-28,4.837500,5.050000,4.837500,5.050000,3.416068,8617528
2001-05-29,5.050000,5.062500,4.925000,5.062500,3.424523,8034000
2001-05-30,5.062500,5.062500,5.062500,5.062500,3.424523,4390400
2001-05-31,4.937500,4.950000,4.900000,4.932500,3.336586,9605200
2001-06-01,4.925000,5.000000,4.925000,4.955000,3.351805,3050572
2001-06-04,4.955000,5.025000,4.950000,5.025000,3.399156,2819600
2001-06-05,5.025000,5.200000,5.025000,5.200000,3.517536,8946636
2001-06-06,5.200000,5.400000,5.197500,5.302500,3.586872,7908224
2001-06-07,5.300000,5.425000,5.250000,5.302500,3.586872,1583200
2001-06-08,5.297500,5.297500,5.162500,5.175000,3.500625,1792800
2001-06-11,5.175000,5.175000,5.100000,5.115000,3.460037,3077200
2001-06-12,5.097500,5.150000,5.062500,5.100000,3.449891,2034600
2001-06-13,5.125000,5.125000,5.100000,5.125000,3.466801,3844800
2001-06-14,5.042500,5.042500,4.970000,4.980000,3.368716,4422400
2001-06-15,5.000000,5.100000,4.975000,5.012500,3.390702,4241600
2001-06-18,5.012500,5.012500,4.897500,4.900000,3.314601,1619200
2001-06-19,4.925000,4.962500,4.750000,4.772500,3.228353,3398400
2001-06-20,4.772500,4.795000,4.700000,4.727500,3.197914,2906200
2001-06-21,4.727500,4.925000,4.725000,4.872500,3.295998,1834044
2001-06-22,4.925000,4.975000,4.925000,4.950000,3.348423,2609600
2001-06-25,4.950000,5.000000,4.850000,4.952500,3.350115,5294424
2001-06-26,4.865000,4.865000,4.800000,4.800000,3.246956,4744000
2001-06-27,4.825000,4.825000,4.725000,4.765000,3.223280,5436000
2001-06-28,4.750000,4.787500,4.650000,4.655000,3.148870,5191200
2001-06-29,4.675000,4.750000,4.647500,4.747500,3.211442,7759476
2001-07-02,4.750000,4.862500,4.730000,4.750000,3.213134,8856480
2001-07-03,4.755000,4.755000,4.675000,4.700000,3.179312,1728400
2001-07-04,4.700000,4.700000,4.700000,4.700000,3.179312,1959600
2001-07-05,4.737500,4.755000,4.687500,4.690000,3.172547,5282800
2001-07-06,4.690000,4.690000,4.462500,4.475000,3.027111,8524080
2001-07-09,4.475000,4.475000,4.425000,4.432500,2.998361,3424000
2001-07-10,4.435000,4.550000,4.375000,4.500000,3.044022,9670888
2001-07-11,4.500000,4.500000,4.325000,4.370000,2.956083,5521200
2001-07-12,4.400000,4.400000,4.275000,4.337500,2.934099,2220800
2001-07-13,4.337500,4.402500,4.337500,4.380000,2.962849,2118824
